Id,SalePrice
1583,314882.9290451033
1584,239531.48224389943
1585,142105.54656368788
1586,77628.24488265462
1587,92309.87231662797
1588,152105.6832411256
1589,103238.60835922888
1590,139974.8134126834
1591,97743.08154011238
1592,122315.34651735048
1593,134579.46706432293
1594,123249.15394253358
1595,108500.35804984074
1596,232246.19997309113
1597,193875.8396925873
1598,222694.47437212928
1599,186073.39434026583
1600,176798.34469928744
1601,69677.67647041345
1602,109893.12502103912
1603,83503.45864048676
1604,258673.897500949
1605,247294.58201096536
1606,169998.04277918025
1607,163640.21864207217
1608,200210.4006822245
1609,192829.849743193
1610,151385.44793422392
1611,143200.39238760338
1612,160380.16712826252
1613,154598.04853790553
1614,117347.88541112216
1615,82373.20241576395
1616,75047.08556036653
1617,86684.94262270865
1618,131718.9348230977
1619,136627.1152457298
1620,155566.28858512276
1621,140173.20603444782
1622,139645.11793806794
1623,281333.07838322327
1624,219705.63159141634
1625,127124.42168771721
1626,169882.2168244123
1627,191015.60251020076
1628,281239.29153274046
1629,183244.98815378456
1630,355959.06923864444
1631,208800.5066863757
1632,240840.20550291595
1633,168273.6695266515
1634,183810.7755262916
1635,182980.6863265392
1636,156603.45081913975
1637,187932.55380318745
1638,195853.06137421157
1639,178280.13688354896
1640,282992.7551112095
1641,176094.95436253864
1642,218968.54415703134
1643,239716.43041887594
1644,228676.0877666953
1645,177686.87479915013
1646,157479.17451699582
1647,169399.19635526522
1648,135679.96651642898
1649,139675.43740467794
1650,114314.42964345712
1651,126757.30457319044
1652,93618.29069032113
1653,95909.36348736277
1654,153014.57284782676
1655,148215.04517059948
1656,151340.82698752097
1657,151612.60490655107
1658,152473.87148768082
1659,142275.01967686458
1660,148975.9629071053
1661,432827.1028629556
1662,418894.845214063
1663,397162.60770690965
1664,477686.96092887165
1665,298265.06376003765
1666,340179.2653824425
1667,415571.1805684372
1668,337463.29519360716
1669,284418.1352512833
1670,352519.176417072
1671,275624.95147190226
1672,430207.9471323346
1673,296630.08808422164
1674,249914.61568093457
1675,184509.079224109
1676,186333.04130001052
1677,202592.9102559739
1678,436753.42219904123
1679,378366.23149784794
1680,344345.65972696955
1681,230322.63588143958
1682,313088.5298881462
1683,174682.05933768384
1684,165920.9176738193
1685,172217.78204245298
1686,170447.8271244237
1687,164800.01930046777
1688,182787.70208040322
1689,181682.66050923202
1690,185449.84433397636
1691,174039.6388394874
1692,267158.65239920106
1693,168578.25517571502
1694,182382.83511121565
1695,168157.70429638302
1696,291620.6654014374
1697,170596.71869063485
1698,372996.22410802904
1699,301964.88824344066
1700,256562.65337728517
1701,285107.8901692918
1702,263253.13605188153
1703,264904.23078117595
1704,288519.00466605887
1705,217855.7551488676
1706,448405.1324716877
1707,213730.170457382
1708,200335.12998192018
1709,255536.95517175016
1710,217033.91596843197
1711,252937.8334004458
1712,276956.3859122592
1713,268093.2189915282
1714,227937.87538344535
1715,208225.00397479706
1716,181022.3744255256
1717,164139.72705904584
1718,144187.9477417576
1719,194341.85416756256
1720,253002.26124690435
1721,162218.1653825192
1722,129177.55448945521
1723,149837.61307233278
1724,202371.22109258012
1725,244088.35836173705
1726,183338.19899829023
1727,165251.73252843512
1728,176844.06416820275
1729,170081.86356627988
1730,169747.70415173838
1731,121349.28174509812
1732,132429.65648575014
1733,123133.41292480366
1734,128205.57850975147
1735,132012.68690263174
1736,116237.00686051749
1737,303650.67008428124
1738,217803.22128992123
1739,276120.01267320884
1740,226702.0322438404
1741,193378.47297848467
1742,172694.9488943668
1743,167666.37364739238
1744,302548.9155563393
1745,229075.57762413734
1746,164178.8215341945
1747,226524.7991654849
1748,227160.16181266902
1749,148358.8613241689
1750,130632.8237485406
1751,226901.84549887205
1752,124437.09675365385
1753,137653.19776349343
1754,191176.94237013557
1755,168167.5180602373
1756,133260.40782142515
1757,127711.94344407275
1758,142057.62875158322
1759,168520.21922469945
1760,161904.77829756873
1761,136497.3923472567
1762,182090.27209985247
1763,182934.11565445174
1764,116192.54840651239
1765,152759.2318555482
1766,176869.98058925133
1767,216200.6928906407
1768,144825.5682306336
1769,174768.40831851476
1770,142643.2056598582
1771,128760.60060807614
1772,133520.2588634403
1773,134821.76517201072
1774,128364.42323121052
1775,137303.35831706866
1776,124108.37930370978
1777,115319.42685888456
1778,141612.14971738678
1779,106355.91202286122
1780,173599.98236321067
1781,135376.27704524007
1782,87559.00672327442
1783,132474.16019736257
1784,102543.72233272044
1785,122244.74853491578
1786,140410.64063385944
1787,169158.17634249455
1788,58072.8773574656
1789,104806.71360956527
1790,89435.77214472959
1791,169691.3564571533
1792,154728.11524521295
1793,133503.89601695674
1794,148575.89399879606
1795,138163.03099374872
1796,115133.00918405753
1797,117231.42610240131
1798,129780.145561378
1799,115220.8007361217
1800,125508.57349292739
1801,125743.26708853651
1802,138891.65531031904
1803,149166.88765273284
1804,138852.33924392943
1805,139269.8048817147
1806,112617.04574156017
1807,119943.02341274085
1808,126025.17578416933
1809,117536.8851525186
1810,154038.83533046395
1811,99776.83152391817
1812,101526.51264048976
1813,122110.211100099
1814,99157.61286795649
1815,58735.9093846656
1816,98526.74218024999
1817,109873.71143651404
1818,129306.58108932142
1819,119749.79447587153
1820,56325.61669635966
1821,112104.37353697073
1822,156456.98036248717
1823,44105.0802396687
1824,143833.15728541062
1825,129732.5181450233
1826,98617.26299468688
1827,109096.20280226311
1828,139021.98838974466
1829,107615.02688835772
1830,137792.265155616
1831,161901.88510352475
1832,84054.89898021334
1833,124712.50845951882
1834,124469.23675918189
1835,152940.73513064484
1836,121862.39046571006
1837,90862.09316188487
1838,128408.01336043297
1839,84723.33219639165
1840,159840.72502486635
1841,147260.50148436497
1842,74841.23280692085
1843,131229.65413856242
1844,130056.56339687925
1845,139820.7884444722
1846,158208.77110382245
1847,155511.70950858825
1848,57334.799295923745
1849,123203.54893640429
1850,121812.51788620054
1851,155371.47076436036
1852,126912.12544305809
1853,132362.7900578112
1854,166090.47022596194
1855,145876.95873602663
1856,226296.62621932867
1857,165310.1979282694
1858,134170.18382974475
1859,127207.35150560035
1860,144373.71789666486
1861,127207.35150560035
1862,303974.25586463744
1863,302404.4126003229
1864,302404.4126003229
1865,339465.08843173896
1866,351295.8706545258
1867,235215.15822511155
1868,301641.4848600967
1869,201816.4421077795
1870,236506.2371117703
1871,251059.16622365962
1872,171101.99479463947
1873,240523.0605278455
1874,150436.84622644572
1875,196033.22482809168
1876,191878.02372405294
1877,202606.68059621827
1878,213301.5428041472
1879,136367.62216376554
1880,133423.34654700392
1881,233616.72274478019
1882,266418.56262104114
1883,196871.4508572711
1884,211414.49547683354
1885,250674.37989747935
1886,306505.05640406883
1887,198474.79792018555
1888,274396.06889676553
1889,163962.11643388486
1890,137404.13952978805
1891,131747.94423298488
1892,105442.56075372019
1893,130746.87988406289
1894,122099.46441194355
1895,143980.20419250723
1896,129338.14352924473
1897,110924.42007156604
1898,104058.90107796904
1899,150084.9553948913
1900,154255.20731125312
1901,166310.54389433458
1902,141776.56896117702
1903,204197.61028526697
1904,157865.27902698098
1905,195023.10944631393
1906,159377.43455417157
1907,194394.7519567278
1908,114465.99298429108
1909,137678.83708143476
1910,121922.78261740711
1911,226585.4679413186
1912,319181.2958187179
1913,141092.53477368582
1914,60264.795945825186
1915,303642.02990693547
1916,68221.09399757796
1917,274196.7044103808
1918,140866.67898624827
1919,162592.98639349092
1920,137403.15022266627
1921,450239.14715991926
1922,331628.7373633934
1923,217273.20843474625
1924,215704.7637791815
1925,189625.272941077
1926,392270.61605769076
1927,139403.9155617299
1928,165355.85481340878
1929,125268.71325807969
1930,137097.875535028
1931,140767.63834340023
1932,136875.33223018798
1933,176893.32451075572
1934,187183.00329277813
1935,179984.04537162877
1936,184740.86421485798
1937,178548.425187104
1938,169227.5442380146
1939,249584.84341709877
1940,188253.85411054993
1941,174308.50800368944
1942,184167.12940895342
1943,200413.35193715658
1944,348189.48212900094
1945,370047.4322468409
1946,143490.24907470963
1947,299957.9946450791
1948,175618.52245272032
1949,252678.34322067592
1950,182106.54349901126
1951,264985.6860142649
1952,218951.9547984869
1953,164986.5739224585
1954,191585.34725266322
1955,131073.26451717634
1956,274536.67528042314
1957,160489.19801344234
1958,323811.02778547764
1959,140220.14239028675
1960,117214.94254512938
1961,118280.84216444346
1962,97589.64128300539
1963,103901.58336011376
1964,107534.10137011213
1965,149541.9600921869
1966,144839.54118442617
1967,289199.4962758294
1968,433032.9052812009
1969,390457.15252126753
1970,445540.69150895195
1971,476438.3687633418
1972,389562.29964320763
1973,253527.7990046373
1974,329646.4837719763
1975,469844.59169988777
1976,258370.7083192736
1977,349091.75401511823
1978,348123.7978398203
1979,311717.0644723772
1980,187033.43855572835
1981,350482.4741449854
1982,231467.4323520591
1983,215849.33705687663
1984,169164.5179745932
1985,207802.2253216046
1986,210246.87843264875
1987,174195.27747945764
1988,172424.027781983
1989,189645.24854198337
1990,211115.68988929133
1991,213122.93718494434
1992,206334.58087354363
1993,163115.48230913666
1994,256030.71239029954
1995,184698.4371919238
1996,247573.48522928107
1997,313981.2854306352
1998,315090.59923766396
1999,265081.2542784274
2000,316354.0499256502
2001,254748.82158847814
2002,247793.8029395973
2003,249690.66757143653
2004,264177.49838831415
2005,220156.10271138005
2006,224857.22081474453
2007,255785.67127106345
2008,209195.5568614336
2009,186230.56959542102
2010,191435.82136247572
2011,144805.2937238931
2012,171307.89976024436
2013,178472.30478487935
2014,183156.95764982884
2015,199538.12227364827
2016,186428.8446657825
2017,194970.7870477269
2018,124759.59753551296
2019,138414.49966115283
2020,116983.88105446947
2021,114955.80760589315
2022,187429.10600733326
2023,140112.2498407088
2024,236485.8184428875
2025,369686.5187952027
2026,175841.25254864484
2027,146758.15041668311
2028,150501.65788207384
2029,167895.59335087272
2030,262526.29148432554
2031,224630.45186697875
2032,243950.80595910831
2033,251451.48112548597
2034,165960.53688325532
2035,207636.68639165026
2036,178872.0568654876
2037,179823.9570424109
2038,297368.7159345131
2039,224303.31292629353
2040,278588.89946981333
2041,270635.4462981369
2042,188201.3632292244
2043,166102.8250488233
2044,175080.6632244326
2045,222477.32433036514
2046,131728.80033195775
2047,148816.00495326557
2048,134511.49005627664
2049,137177.66995750862
2050,182579.82448744524
2051,99974.14913406126
2052,133002.57657300145
2053,151108.42429464142
2054,70062.7309921478
2055,156136.52287718302
2056,134188.79112108165
2057,117408.82762852123
2058,222398.65586700372
2059,133725.694885167
2060,168224.53905746742
2061,179592.98787777754
2062,133930.9045153905
2063,110835.36755680757
2064,136204.66048315412
2065,128054.59760596056
2066,173205.13665846366
2067,98860.91784619371
2068,141692.43802941206
2069,86404.0865100194
2070,111754.67846237034
2071,99778.37074907706
2072,127052.93568955058
2073,137654.44735470935
2074,191953.26060975363
2075,147336.38258055193
2076,124882.55457211431
2077,147368.15174344942
2078,132810.2191712472
2079,130519.68551405633
2080,116750.47313252484
2081,117959.02934216798
2082,126605.61836030638
2083,145080.30597667574
2084,107640.98262719378
2085,125139.28146936206
2086,112424.02922758757
2087,118089.79823219244
2088,103062.64396215453
2089,77229.0277749071
2090,130988.0108868701
2091,119507.92844431242
2092,124601.61860458418
2093,127656.22000593663
2094,129513.0157878053
2095,154659.51023296453
2096,78038.14814663009
2097,99889.40605953123
2098,149682.3174697378
2099,52559.994134879045
2100,82282.56566261791
2101,120879.78414545854
2102,120235.45160353305
2103,104816.54375372815
2104,123540.63596343892
2105,123325.33115721762
2106,71766.30532457304
2107,205181.01564598756
2108,120160.73572310207
2109,115768.22425849277
2110,144308.56039464005
2111,159182.1195625294
2112,139220.63113411213
2113,123974.29879204463
2114,102690.3303735403
2115,155445.33082846567
2116,121914.94678326955
2117,151053.45792222532
2118,115212.11564096359
2119,105636.7399995591
2120,105438.28024263908
2121,106493.4494767541
2122,110931.7999916983
2123,90329.38472113074
2124,152230.08112429793
2125,118262.75771494795
2126,154195.1357140918
2127,138937.33243822423
2128,118329.15530286521
2129,104994.62630548728
2130,135663.64954262556
2131,138279.50598073707
2132,113764.57978482886
2133,127350.18944793814
2134,116583.20486876981
2135,107437.05905157626
2136,75867.98755719094
2137,115115.18237817964
2138,131684.41979105503
2139,156934.42410756004
2140,143547.05157512682
2141,135059.0057569768
2142,129585.33108573193
2143,139556.99743542777
2144,111456.46802424801
2145,134901.16011266058
2146,167627.12778515177
2147,143011.34118212498
2148,122700.29686517685
2149,144283.19295217854
2150,223394.1327996054
2151,118349.14385472807
2152,190341.94181256386
2153,170493.96529274422
2154,113203.2885095827
2155,134442.5361632613
2156,246922.40185146645
2157,225644.22154537617
2158,228319.6998824215
2159,212929.0370035849
2160,168755.09899537428
2161,246054.53236232582
2162,373932.52305574535
2163,366132.66517686157
2164,256006.38713705834
2165,187106.86356921308
2166,157415.75607122428
2167,221105.93501649483
2168,199902.86160242074
2169,194577.59196430218
2170,217962.39545149173
2171,144164.94897713422
2172,132619.415990686
2173,156471.2394193982
2174,239157.6510178696
2175,311294.94384544936
2176,323909.33363823034
2177,266580.3172936403
2178,221922.49351920869
2179,143750.4431489696
2180,207479.12140686793
2181,185737.1138078407
2182,216098.00815272477
2183,188288.04720551276
2184,133063.21636649978
2185,116687.21829727163
2186,142210.84568157702
2187,155371.36771878751
2188,167148.12649748038
2189,251422.4802774186
2190,83874.11906051342
2191,86013.42476995342
2192,90433.1453113963
2193,103107.4037536541
2194,101219.25459930094
2195,111848.9223561102
2196,97902.89117502004
2197,117364.39456473585
2198,164285.8786452951
2199,177378.0927756466
2200,149839.77708857675
2201,143450.61942860807
2202,206967.4560322247
2203,147826.14883969515
2204,199920.2886209716
2205,115128.35919135732
2206,144574.75041614083
2207,226493.9573966654
2208,253622.45246032378
2209,216379.3224629026
2210,122775.855604149
2211,117904.68374790016
2212,112024.45703364434
2213,106601.49818575045
2214,136511.50280434528
2215,105514.91399553802
2216,132306.71951943668
2217,84402.26907556478
2218,73746.95405595354
2219,65895.06283392345
2220,57429.02318311049
2221,304975.04084469157
2222,264739.35636506113
2223,280628.1995128484
2224,203046.60203705082
2225,129929.7524929447
2226,187123.49600124703
2227,199978.57775082998
2228,269822.6729932767
2229,257790.44438106942
2230,151656.41282485676
2231,205295.84361701447
2232,180130.993025286
2233,171576.3107251075
2234,223475.01205412028
2235,210078.8306604711
2236,269865.2592952402
2237,346981.46578276175
2238,204863.7218643655
2239,121261.16090517084
2240,165069.35715942903
2241,150395.20439970988
2242,129422.12992918756
2243,123908.38092426074
2244,99049.6486446015
2245,102652.66240163456
2246,151539.55166897833
2247,96770.76734596687
2248,128481.09840689636
2249,130250.19736609263
2250,138488.98046364542
2251,110767.08893336754
2252,170676.41545898918
2253,164475.13045936922
2254,179999.86050991892
2255,193584.4607844911
2256,184266.31245194154
2257,209568.95990705278
2258,166903.0997928796
2259,176557.630243422
2260,167354.44740283236
2261,187096.28705053916
2262,205079.21298253394
2263,344073.9930336962
2264,491610.6615038241
2265,180531.85845024372
2266,293989.51799764694
2267,370631.3787063862
2268,411759.51458861586
2269,151619.00811631288
2270,181705.60182665303
2271,226944.32912059824
2272,202369.0422603034
2273,162330.7727598899
2274,173081.54279762477
2275,168492.34377059614
2276,189706.17728414125
2277,172600.2053274265
2278,151786.5283563282
2279,124488.21289250742
2280,121940.86090350972
2281,164511.9771418936
2282,181442.80688842092
2283,99532.51375071902
2284,108279.5371600925
2285,146771.94324321926
2286,127989.40719707952
2287,362741.1762556785
2288,272641.64814630605
2289,375975.3688930558
2290,475908.9303507808
2291,324486.76754718507
2292,423973.3860442904
2293,459366.3767203137
2294,417549.6645556583
2295,426590.9110992672
2296,290969.5800760478
2297,292404.87862317835
2298,307251.3964090567
2299,374107.9568613118
2300,336846.4155495227
2301,272298.0814034613
2302,234263.64302932515
2303,247690.66272182378
2304,257569.26169245585
2305,186381.83455709694
2306,184145.56452690024
2307,184561.37180247455
2308,233845.8167291332
2309,281518.6194643652
2310,224677.2997718931
2311,188072.51231914427
2312,172793.54555290373
2313,174485.7503732054
2314,170048.58753746856
2315,178082.13075223676
2316,185352.87719073246
2317,176448.15088188564
2318,173110.5612406433
2319,174504.30220572863
2320,185292.7603185097
2321,245214.81196330854
2322,175116.959457305
2323,180718.2294463932
2324,170095.81728998403
2325,217950.1560202649
2326,164013.71860123164
2327,211115.68988929133
2328,220185.4123353308
2329,188758.83165474643
2330,178598.47416236176
2331,363060.3909967778
2332,387028.7761808889
2333,325585.87221155246
2334,264830.4289591185
2335,267577.9846075565
2336,341796.17924968776
2337,197373.64979520213
2338,278051.1467339022
2339,237152.44509029563
2340,390704.7026426613
2341,219289.38045322645
2342,235104.40512342443
2343,233646.24815412684
2344,222820.86176180097
2345,248397.63869195455
2346,217269.07398207323
2347,199042.81752787443
2348,247934.89407606114
2349,162802.06962593034
2350,280235.4057644213
2351,259747.49364292398
2352,257921.22072153326
2353,233233.58685515754
2354,141378.50686306422
2355,150669.86590832908
2356,147804.09910428646
2357,196933.76451869542
2358,188476.895214786
2359,127600.90155454181
2360,115746.12728936535
2361,143858.79382782365
2362,275994.5277860156
2363,141912.43214033707
2364,161867.1850904833
2365,213025.0263901449
2366,176337.6003144292
2367,215748.43906972744
2368,206388.86922456033
2369,213323.85578070086
2370,174169.85626861773
2371,171711.79309621544
2372,184545.36412776622
2373,257657.07836483695
2374,335483.8967234986
2375,263236.90626381635
2376,277497.5407738738
2377,360103.575748733
2378,138932.02257563258
2379,189434.82645953904
2380,138829.06710476408
2381,157615.2592117652
2382,212363.5511250124
2383,212687.09059452903
2384,250768.1053734863
2385,161422.7218991174
2386,132210.5673431872
2387,137132.14876240847
2388,101107.02366346723
2389,125004.37210204985
2390,140157.12366584857
2391,142088.4636692891
2392,118628.09067771806
2393,167140.9969741904
2394,147584.7961788118
2395,208701.2378337686
2396,144730.05464634224
2397,219495.97622551353
2398,128813.76169961832
2399,62698.27588547475
2400,51024.47549326953
2401,115664.52297960906
2402,135353.43062575726
2403,128977.2496449331
2404,146299.38725957065
2405,161653.75619593932
2406,140504.7028109587
2407,126099.02528826371
2408,138306.897855752
2409,129383.23528545492
2410,163863.20897466046
2411,124916.56095597651
2412,162534.29859049627
2413,131654.21224650452
2414,141566.69446648675
2415,133859.6452961052
2416,133485.05201401302
2417,132314.1537146347
2418,127108.96088233397
2419,116164.64708158225
2420,126025.11034143348
2421,152303.3033884036
2422,112525.39453770705
2423,116575.62438997775
2424,153274.2235520433
2425,190287.72194667987
2426,137296.66766559792
2427,134837.89119859328
2428,183437.54452762476
2429,122327.63399725413
2430,128475.2343587069
2431,108640.8937519497
2432,145146.42361095265
2433,149810.6805019959
2434,141353.40485342222
2435,148063.9761616821
2436,99980.3264973476
2437,109663.33556730906
2438,125248.5503782451
2439,110784.63530655825
2440,127761.61699586641
2441,100161.22628533159
2442,99044.5996560422
2443,113744.71697307799
2444,124701.29671190132
2445,82148.35294340932
2446,113610.99360489468
2447,180507.08064293314
2448,136799.13537546265
2449,103580.06611175125
2450,148581.38411646718
2451,127508.25246761739
2452,209437.9085616694
2453,86306.9664642573
2454,139650.3240898595
2455,113125.40700498251
2456,138322.81286689456
2457,124571.26730931757
2458,110144.64838948422
2459,110267.33675981601
2460,145133.59639491985
2461,119691.61681550428
2462,139423.6673587263
2463,124605.86402176732
2464,149558.2681260654
2465,137270.85680756602
2466,111247.27149965032
2467,142088.17075606785
2468,86366.36182144441
2469,83582.19189887909
2470,185946.56080682666
2471,199981.37066239776
2472,147892.41983927728
2473,118930.14663711037
2474,87924.21557138878
2475,219897.46375095737
2476,122858.2252537644
2477,130408.56346669912
2478,156779.5894416044
2479,105048.62723358921
2480,146643.13088864612
2481,119850.10529604027
2482,129517.11073674807
2483,118782.07269556013
2484,121469.33935799549
2485,125947.70553049957
2486,154955.31358042176
2487,200877.58129049797
2488,161771.7846835716
2489,151993.4904086062
2490,153195.11058255026
2491,89409.48582685819
2492,175729.8246455895
2493,144568.45477649692
2494,164635.72431756565
2495,94193.65321112401
2496,237967.32620594095
2497,145238.32410644312
2498,115414.6756704534
2499,94041.98518767554
2500,125980.93801634136
2501,133558.357336855
2502,153315.4536385976
2503,92463.97946426028
2504,187666.12266388786
2505,217075.19488126223
2506,264062.6259678275
2507,298554.18013251264
2508,267843.6409210963
2509,210057.60221865372
2510,232126.3582528679
2511,181437.2617168434
2512,202763.22503832803
2513,213336.49846951076
2514,225803.56337709495
2515,147197.26932162573
2516,168006.1752663026
2517,145337.23640261262
2518,149354.30506281537
2519,220953.9574891992
2520,204381.93545785535
2521,185709.77108966824
2522,219897.45993455997
2523,131233.33461712397
2524,137074.6677923296
2525,147405.3582209489
2526,137618.55490638383
2527,101402.36370384187
2528,129119.24377915983
2529,132135.8730088827
2530,116154.52814085272
2531,258791.12048442208
2532,229201.39770269446
2533,192792.63876442407
2534,240850.53241082994
2535,338723.0902013762
2536,227524.37168930972
2537,224821.98393996147
2538,178990.73690660502
2539,184141.48507956968
2540,172619.41873202837
2541,177863.65626520198
2542,157273.355921221
2543,129980.69841073224
2544,121123.35612216726
2545,132928.44649573948
2546,139880.91857381738
2547,139575.9008924342
2548,152745.29396697078
2549,165957.5262299632
2550,655419.6587615949
2551,140629.631117833
2552,129168.7049708728
2553,77866.73549678967
2554,114295.79092754013
2555,117453.94737735763
2556,105849.6549115683
2557,110275.68098312255
2558,163901.93709163836
2559,139096.24440905295
2560,147441.02640251393
2561,137996.59538217576
2562,138527.40635016785
2563,160850.6080964227
2564,187465.64025916538
2565,131927.44865675273
2566,161468.34680526835
2567,132866.3834977845
2568,204378.66657615916
2569,203080.2625313912
2570,119450.97196954518
2571,185499.10192600466
2572,162091.21552593424
2573,217077.40224306192
2574,279778.18109995057
2575,130543.13831452082
2576,121722.037332464
2577,157227.64929689805
2578,84493.34767534258
2579,64288.068303352375
2580,118658.10781984277
2581,111777.41152414244
2582,95604.30783524786
2583,260498.09277393014
2584,161318.52034733776
2585,173702.89150927615
2586,202855.13432502098
2587,190401.88656933216
2588,159114.11834028893
2589,145037.0727345638
2590,213100.6585404476
2591,217767.2371546125
2592,218153.0927528624
2593,250750.5120541387
2594,184088.72904154772
2595,202541.78048221272
2596,302491.05528950476
2597,182372.86073790622
2598,289505.4973409947
2599,317713.0009372711
2600,160536.5493978195
2601,142665.77492088114
2602,81097.24206470631
2603,96171.09750992784
2604,87238.51788194766
2605,75163.69150961409
2606,138290.03339168782
2607,183204.14111312895
2608,207415.70733372515
2609,169515.14234594643
2610,111645.79734704735
2611,130528.51628243952
2612,155532.3397772403
2613,130778.70225088106
2614,131792.38455478568
2615,149876.5063085883
2616,142616.21917393053
2617,180895.9869652036
2618,209731.04689498304
2619,211729.66903212707
2620,190035.0028680224
2621,181414.5559299058
2622,183978.78126159246
2623,250354.44252017335
2624,286966.0645396201
2625,331422.1643037503
2626,174445.5531184564
2627,183017.79808717305
2628,494832.4965592433
2629,483561.9908922252
2630,361483.34568386024
2631,458036.182152858
2632,406863.17292374565
2633,290959.69682062505
2634,396657.714574078
2635,154014.74036503182
2636,179645.10674550058
2637,169538.97373695901
2638,254300.04666313453
2639,191476.22826358204
2640,151444.783672586
2641,97197.04289885497
2642,191212.22960175236
2643,104799.85684765028
2644,124243.07579358642
2645,103657.99247796519
2646,94371.07371652962
2647,99476.19823424966
2648,143598.35895312612
2649,158668.74081461318
2650,142436.6143455389
2651,147823.5131212505
2652,413419.37009058427
2653,252469.90929045557
2654,243906.59455597625
2655,383595.8386857071
2656,317559.0321130673
2657,349444.29986809986
2658,298508.20601567515
2659,302018.92587110156
2660,343833.7769883752
2661,362142.2499380925
2662,348053.6867971439
2663,288906.35260907793
2664,269169.2156848959
2665,320907.0492466133
2666,288099.46118641814
2667,170243.2787056074
2668,180722.03130329988
2669,170235.26055995206
2670,281559.2490397573
2671,180837.32154114934
2672,183359.55083642513
2673,208603.74314932092
2674,201179.1007753344
2675,164093.66870714395
2676,180593.4517258242
2677,193260.10113471223
2678,263481.46518208913
2679,268128.3471235026
2680,276761.47751499986
2681,419724.3038290037
2682,325821.16807257786
2683,507451.1126155072
2684,322888.24747058016
2685,345815.8660433229
2686,279206.01762288244
2687,331221.8510857378
2688,221122.95185205486
2689,215656.79375206266
2690,435061.8540660766
2691,179695.3419834656
2692,138530.25340680772
2693,190965.39840786537
2694,137141.1940395623
2695,187373.85515326972
2696,181999.71421914437
2697,183925.54954132048
2698,191709.21539701568
2699,179602.78721584813
2700,163133.6849501044
2701,147585.59295734423
2702,108834.42905014443
2703,136802.5243173983
2704,137722.70250563847
2705,123272.27322040487
2706,119867.64125485766
2707,127438.58730656035
2708,138997.9926020659
2709,119534.69594515134
2710,132596.65959365747
2711,274652.6439745436
2712,412139.85625656403
2713,168367.21699589887
2714,152019.88052751657
2715,171149.2924218106
2716,148014.99319151387
2717,181363.2480825056
2718,223496.1728523239
2719,153242.40617070033
2720,167374.3752168802
2721,137841.00470016384
2722,153222.90212635836
2723,152340.1712646229
2724,127826.06395896577
2725,135148.41993334625
2726,150058.44262346037
2727,178336.8724308115
2728,175408.27262268966
2729,161152.8799682758
2730,145424.816412808
2731,123376.92377416696
2732,126289.73752386466
2733,164279.32942927044
